uid,namedLocation,date,domainID,siteID,plotID,pointID,stemDistance,stemAzimuth,recordType,individualID,supportingStemIndividualID,previouslyTaggedAs,otherTagID,otherTagOrg,samplingProtocolVersion,identificationHistoryID,taxonID,scientificName,genus,family,taxonRank,identificationReferences,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,remarks,measuredBy,recordedBy,dataQF,publicationDate,release
"d0752b7a-f0fb-4e20-876a-74b29251ede5","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02164",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"BELE","Betula lenta L.","Betula","Betulaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"cc118786-68ab-4fda-bbbd-1d07cce8cfd3","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",17.5,284.7,"map and tag","NEON.PLA.D07.MLBS.02155",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"MAAC","Magnolia acuminata (L.) L.","Magnolia","Magnoliaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"b0c19aec-ab64-46e0-9079-1aecc1d95d17","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",11.3,344.6,"map and tag","NEON.PLA.D07.MLBS.02180",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"b166f056-6458-498a-b202-731108b1bf2c","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02152",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"21bc6b1d-c744-4fab-8a02-4e76ca340010","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",16.7,300.4,"map and tag","NEON.PLA.D07.MLBS.02162",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUMO4","Quercus montana Willd.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"5c4b0cca-6991-499e-a05d-c479ef9f0885","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02170",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"7f485d72-c085-411a-87c5-b0061a4ebe61","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",5,355.5,"map and tag","NEON.PLA.D07.MLBS.02199",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"2c441841-4a2c-4f89-b1c2-25c767ba0e29","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",16.3,336.6,"map and tag","NEON.PLA.D07.MLBS.02183",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"NYSY","Nyssa sylvatica Marshall","Nyssa","Cornaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"c05ec4dc-0117-4796-a3f7-288ca5f05c2e","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02186",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"NYSY","Nyssa sylvatica Marshall","Nyssa","Cornaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"a33bd571-36fe-444d-8cc1-5de7c00e71b8","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",12.9,276,"map and tag","NEON.PLA.D07.MLBS.02158",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"45eed74d-3b07-419d-8473-48f47d4429d3","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",19.5,310.8,"map and tag","NEON.PLA.D07.MLBS.02168",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ROPS","Robinia pseudoacacia L.","Robinia","Fabaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"0b165e52-b099-40a3-bc5e-dd7eaa4c0ccf","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02173",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"d9699eb5-268e-4478-ae5f-6862108ae9ae","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02182",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"9a80b8a9-27c5-488a-b1e8-9a86fc5a12a4","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",17.6,284.7,"map and tag","NEON.PLA.D07.MLBS.02153",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUMO4","Quercus montana Willd.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"3379cba6-f80e-4945-ac9d-ee19e888be18","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",15,347.9,"map and tag","NEON.PLA.D07.MLBS.02177",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"OXAR","Oxydendrum arboreum (L.) DC.","Oxydendrum","Ericaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"393647c2-96b0-469e-96a1-b5eff02842ac","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",15.2,305.6,"map and tag","NEON.PLA.D07.MLBS.02163",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"87531e78-7fc3-4076-816f-fd5dcab0efe6","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",18.2,338,"map and tag","NEON.PLA.D07.MLBS.02184",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"OXAR","Oxydendrum arboreum (L.) DC.","Oxydendrum","Ericaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"b632142c-7aba-4638-ae35-ff057c4d2fa0","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",13.8,293.9,"map and tag","NEON.PLA.D07.MLBS.02159",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"81677aec-8c34-4278-885f-3d3a8c30147a","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",11.7,322.5,"map and tag","NEON.PLA.D07.MLBS.02195",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"7060a59b-f6cc-42fd-abb3-a6a1e721bd58","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",19.2,295.8,"map and tag","NEON.PLA.D07.MLBS.02161",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ROPS","Robinia pseudoacacia L.","Robinia","Fabaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"f3d9b576-4ea1-431b-b5f2-dc5ca04fd3de","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02190",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"5de831cc-621b-4801-b3dc-9293e0d64238","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02157",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ROPS","Robinia pseudoacacia L.","Robinia","Fabaceae","species",NA,NA,NA,"cf. species",NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"92180481-a2a3-4981-b602-14d8054ab12b","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02185",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"OXAR","Oxydendrum arboreum (L.) DC.","Oxydendrum","Ericaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"60db9aa4-6f72-4eb4-867b-9c4cc3eee6cf","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",3.9,340.9,"map and tag","NEON.PLA.D07.MLBS.02188",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"62289c1b-c05f-47bc-8bc2-e10e9274eb4a","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",2.5,284.8,"map and tag","NEON.PLA.D07.MLBS.02187",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"f0c646ee-5abf-4728-b4e3-ed9fbbd2f311","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",9.5,339.7,"map and tag","NEON.PLA.D07.MLBS.02196",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ROPS","Robinia pseudoacacia L.","Robinia","Fabaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"87324ff4-acbb-437e-b496-c37c75366b54","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02179",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,"cf. species",NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"d820fca7-d4fb-4045-9965-52b23abb7a51","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",15.4,275,"map and tag","NEON.PLA.D07.MLBS.02154",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUMO4","Quercus montana Willd.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"35b9f56b-30e5-4a6c-8b49-94afaafea1fa","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02192",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"RHCA4","Rhododendron calendulaceum (Michx.) Torr.","Rhododendron","Ericaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"6b24911a-d786-4d27-bddf-9b94e7fabe11","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",9.8,294.1,"map and tag","NEON.PLA.D07.MLBS.02191",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"2b0d8c3f-1424-4e00-9707-46f9a020ff0d","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",16.2,290.5,"map and tag","NEON.PLA.D07.MLBS.02156",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUMO4","Quercus montana Willd.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"248a09ef-ea2e-4bed-91d6-77fb6b575648","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",17.1,356.9,"map and tag","NEON.PLA.D07.MLBS.02174",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUMO4","Quercus montana Willd.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"6c1c263d-6620-454a-a5a7-d80e830f84c6","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",16.8,295.8,"map and tag","NEON.PLA.D07.MLBS.02160",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"09d08936-612c-4db8-a470-2d8a4f74f7ae","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",12.5,323.5,"map and tag","NEON.PLA.D07.MLBS.02181",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUMO4","Quercus montana Willd.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"a3579685-8921-40e2-9ed4-952f6e68f221","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",21.3,316.5,"map and tag","NEON.PLA.D07.MLBS.02167",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"MAAC","Magnolia acuminata (L.) L.","Magnolia","Magnoliaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"a8f2c38b-3791-4093-a383-76f65bb7266b","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",3.7,292.7,"map and tag","NEON.PLA.D07.MLBS.02189",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"40a7cf3b-3ba5-4918-9349-b460d688a056","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",17.4,314.8,"map and tag","NEON.PLA.D07.MLBS.02171",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACSA3","Acer saccharum Marshall","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"e41919e2-f15f-4f58-9924-d9f9e1f80066","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",24.1,319.8,"map and tag","NEON.PLA.D07.MLBS.02166",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"7946de05-2757-4f33-a28a-097c13956dc3","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",19.1,273.2,"map and tag","NEON.PLA.D07.MLBS.02151",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QURU","Quercus rubra L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"620f1476-060c-45a0-a7df-7a884445dcbe","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02165",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"BELE","Betula lenta L.","Betula","Betulaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"f0583ea4-2b44-4a82-9d44-d509d2edfeed","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018","33",13.4,355.6,"map and tag","NEON.PLA.D07.MLBS.02178",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"a7e50a3d-2f5d-43ab-a4d6-54187b88b250","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02198",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"RHCA4","Rhododendron calendulaceum (Michx.) Torr.","Rhododendron","Ericaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"9a73f223-f374-496c-96cc-a56eb54dbb63","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02194",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACPE","Acer pensylvanicum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"271b0c21-1777-4052-aaa0-b286737fbeff","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02172",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ACRU","Acer rubrum L.","Acer","Aceraceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"6f95cc24-1dc1-457b-9c96-06dd091225ed","MLBS_018.basePlot.vst",2018-08-29,"D07","MLBS","MLBS_018",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02176",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"OXAR","Oxydendrum arboreum (L.) DC.","Oxydendrum","Ericaceae","species",NA,NA,NA,"cf. species",NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"68a60565-f43c-4905-9c84-e07005ab8de5","MLBS_013.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_013",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02280",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PIST","Pinus strobus L.","Pinus","Pinaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"7093ddc4-da59-494a-a9ab-c0154cd92dab","MLBS_013.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_013",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02283",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PIST","Pinus strobus L.","Pinus","Pinaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"714f1304-631a-42e3-9000-64c06f2d9ec4","MLBS_016.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_016",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02336",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"RHMA4","Rhododendron maximum L.","Rhododendron","Ericaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"9e435244-19b5-4da0-91eb-496ac91e02fe","MLBS_016.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_016","31",25.6,46.9,"map and tag","NEON.PLA.D07.MLBS.02323",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"18b696f9-668b-4a8c-ae64-bffe7752bfe8","MLBS_013.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_013",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02221",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PIST","Pinus strobus L.","Pinus","Pinaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"17abf711-6427-46f4-afec-8cf7e01cfc55","MLBS_016.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_016","31",3.3,39.9,"map and tag","NEON.PLA.D07.MLBS.02302",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"AMLA","Amelanchier laevis Wiegand","Amelanchier","Rosaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"99bf943b-fcf2-474a-b202-fd3fcfbee4c8","MLBS_013.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_013",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02278",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PIST","Pinus strobus L.","Pinus","Pinaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"431d25d4-84e8-4d52-8261-0c8aa73b9b54","MLBS_013.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_013",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02226",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PIST","Pinus strobus L.","Pinus","Pinaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"b0302596-e73e-40a9-b73f-85b12d5fe65b","MLBS_013.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_013","31",21.8,44.6,"map and tag","NEON.PLA.D07.MLBS.02269",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"ROPS","Robinia pseudoacacia L.","Robinia","Fabaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"58cc3369-d377-4eae-8b25-3f8e4e4e65b8","MLBS_013.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_013","31",15.3,20.2,"map and tag","NEON.PLA.D07.MLBS.02241",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUCO2","Quercus coccinea Münchh.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"6073e52c-2ec9-438e-8bf6-c17c6c156706","MLBS_013.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_013",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02260",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PIST","Pinus strobus L.","Pinus","Pinaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"ac787d60-4b66-4c9e-8ecf-43ca2c12f1ab","MLBS_013.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_013","31",19.9,19.1,"map and tag","NEON.PLA.D07.MLBS.02243B",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"QUAL","Quercus alba L.","Quercus","Fagaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"588ab419-5a12-45c7-8bfc-ad55425fea8f","MLBS_013.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_013",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02253",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PIST","Pinus strobus L.","Pinus","Pinaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"7e133458-ea77-4606-b8a4-f45c63ed621f","MLBS_013.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_013",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02276",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"PIST","Pinus strobus L.","Pinus","Pinaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
"b097549a-79b1-4bac-9d42-f0031038d380","MLBS_016.basePlot.vst",2018-08-30,"D07","MLBS","MLBS_016",NA,NA,NA,"tag only","NEON.PLA.D07.MLBS.02305",NA,NA,NA,NA,"NEON.DOC.000987vE",NA,"RHMA4","Rhododendron maximum L.","Rhododendron","Ericaceae","species",NA,NA,NA,NA,NA,"cchmielewski@battelleecology.org","mcumberland@battelleecology.org",NA,"20260106T160319Z","RELEASE-2026"
